district,bedrooms,halls,area,floor,subway,school,price
朝阳,2,1,63.69577134,low,1,0,7.220364408
海淀,3,2,130.569145,middle,1,1,6.163404141
西城,3,1,87.64304443,high,1,1,9.453444988
海淀,2,1,53.9506928,high,0,1,5.943287855
海淀,4,2,203.2251536,high,0,0,4.66634663
东城,1,1,61.39433489,high,1,1,6.935059509
西城,3,1,80.09559305,middle,1,0,7.632717765
东城,5,1,158.5385953,high,1,0,5.910886594
丰台,2,1,61.00559934,low,0,0,4.451430945
石景山,1,1,55.03890824,high,0,0,4.22573426
朝阳,2,1,66.23698015,middle,1,1,6.620630584
朝阳,3,2,126.8110315,middle,1,0,4.300413297
东城,2,1,123.9346093,low,1,1,8.593468646
石景山,1,1,57.65846039,high,1,0,5.066368513
西城,2,1,53.90499764,high,1,0,8.777447786
东城,3,1,99.89535846,low,1,1,10.05742778
海淀,2,1,87.24731013,low,1,0,5.070436028
西城,2,1,62.43631119,low,1,0,6.037005703
西城,2,1,63.35307299,high,0,1,10.83039356
石景山,1,1,34.50410523,middle,0,0,7.267387581
东城,3,1,73.98698469,high,1,0,6.295680363
海淀,3,1,81.13868471,middle,1,0,8.160906181
海淀,2,1,57.96323038,high,1,0,8.598678891
海淀,2,1,101.9591652,middle,1,1,8.343144938
丰台,1,1,49.8946259,high,1,0,4.885146998
石景山,2,2,56.05788782,middle,0,0,4.668246683
朝阳,3,1,102.7155133,high,1,0,4.029104177
朝阳,2,1,52.59333707,low,1,0,6.167868358
石景山,1,1,44.37645379,low,0,0,2.950249205
海淀,5,3,201.9392604,high,1,0,6.479204213
东城,1,1,62.11508187,middle,1,1,6.698568215
西城,2,1,86.27605108,high,1,1,10.63724984
海淀,3,1,91.42648864,low,0,0,5.264534667
海淀,2,2,99.89543235,high,1,0,4.850193346
西城,3,1,80.78655535,high,1,1,9.231924748
西城,2,1,57.33540512,high,1,1,9.991477911
朝阳,1,1,67.241579,middle,1,0,5.338115448
海淀,2,1,70.26828528,high,1,1,8.832281326
丰台,3,1,140.6121507,low,1,0,3.238071574
东城,1,1,46.04333372,low,1,1,8.070341406
丰台,2,1,103.4458156,middle,1,0,5.089590263
朝阳,2,1,64.32763925,middle,1,0,6.703521883
东城,2,1,54.23782381,high,1,0,5.963925654
东城,1,0,36.87477756,middle,1,0,8.724442553
朝阳,1,0,57.94687315,middle,1,0,4.924887278
西城,2,2,90.78540308,middle,1,0,9.216256455
西城,2,1,68.71507868,high,1,1,10.26681192
朝阳,4,2,229.2260142,middle,1,0,6.686939443
丰台,3,1,79.81284148,high,1,0,3.840947613
西城,3,0,90.75217831,high,1,0,8.41630784
海淀,3,1,98.65602007,low,0,0,5.412532261
西城,1,0,51.49842724,middle,1,0,7.914854593
海淀,3,2,147.4746743,middle,1,1,10.21471236
丰台,1,1,52.98522379,middle,1,0,4.172756172
西城,3,1,79.48396975,high,1,0,7.106380235
东城,2,1,70.8020138,high,1,0,7.574578193
石景山,2,1,60.14940527,middle,1,0,5.071968925
丰台,4,3,211.3120408,high,1,0,7.1814037
西城,2,1,96.42134525,high,1,1,9.755507994
丰台,1,1,79.86191838,middle,0,0,4.245985577
东城,2,1,65.0162527,middle,1,0,7.796949417
东城,4,2,125.5962791,high,1,1,8.252107963
海淀,1,1,63.61917053,middle,1,1,5.999579204
西城,3,2,177.7795865,middle,1,1,9.205462479
西城,3,2,153.1099425,middle,1,1,7.29951169
丰台,2,1,78.2775578,low,1,0,5.090674129
东城,2,1,66.92168949,high,1,1,8.83582435
西城,2,1,64.91223205,middle,1,1,11.96966926
东城,2,0,31.71087891,low,1,0,11.40062132
石景山,1,1,54.96304484,middle,1,0,2.737506773
朝阳,1,1,72.83543453,middle,1,0,5.067110766
东城,4,2,266.8516846,low,1,0,7.517387804
丰台,2,2,123.8657695,high,0,0,2.001819238
海淀,4,2,281.4741702,middle,1,1,6.341255234
朝阳,2,1,61.41390303,high,1,0,6.388773468
海淀,2,1,64.59385996,low,1,1,7.320662562
丰台,2,1,92.86072746,middle,1,0,4.707830746
丰台,5,3,269.6220949,high,1,0,4.473162596
东城,1,0,56.07847407,low,1,1,8.074012162
石景山,1,1,56.27886868,middle,1,0,3.57633149
西城,2,1,59.37284878,low,1,0,8.701075766
丰台,2,1,56.94425715,low,1,0,4.262866659
东城,2,1,149.2686715,low,1,0,6.064339171
西城,2,1,90.38205184,middle,1,1,5.884903869
西城,3,2,122.0617728,low,1,1,7.994314765
东城,2,1,58.65907049,high,0,0,4.785401032
朝阳,2,1,100.9397469,high,1,0,4.829246234
西城,3,1,84.89758746,middle,1,1,9.671433506
海淀,3,1,81.50116431,middle,1,1,8.084621113
石景山,2,1,84.86467642,high,0,0,4.930038889
石景山,1,1,57.7716898,middle,0,0,5.176703675
东城,2,2,106.1787359,low,1,1,6.858111359
海淀,3,2,124.661444,high,1,1,5.593794672
石景山,3,0,58.09955915,middle,1,0,3.748020494
丰台,1,1,49.31051914,middle,1,1,5.119641086
西城,2,1,67.31013818,low,1,0,6.806860849
石景山,2,1,83.70253153,middle,1,0,4.499756194
石景山,2,1,56.25730571,high,1,0,4.186336974
朝阳,2,1,101.1025589,middle,1,0,8.039952644
丰台,3,0,54.68535733,middle,1,0,3.203630674
东城,2,2,140.9305316,middle,1,1,9.758918386
东城,3,2,180.2623937,high,1,1,5.982208976
石景山,2,2,87.00282851,middle,0,0,4.384560675
西城,1,0,36.25907931,low,1,0,6.872167965
西城,3,2,120.6421626,high,0,0,6.738284289
石景山,4,3,198.4861488,low,1,0,5.730566666
朝阳,4,2,117.2829512,high,1,1,6.491735199
西城,3,1,84.33340238,low,1,0,10.2926938
丰台,3,1,121.8351998,high,0,0,4.348516539
海淀,3,2,114.9812067,low,1,0,5.183962288
朝阳,3,2,179.5519958,middle,1,0,5.202307039
东城,1,1,76.45492352,low,1,1,9.547121732
海淀,1,1,70.48884927,middle,1,0,4.798712047
石景山,1,1,63.31923992,middle,1,0,4.947146209
海淀,2,1,56.59471953,low,1,1,6.037033722
东城,2,1,66.91458657,middle,1,1,7.838378763
海淀,1,1,88.0747265,high,1,0,5.768700357
东城,2,1,67.62883818,low,1,1,9.038553445
海淀,2,2,100.9379353,middle,1,1,7.388237977
海淀,2,1,66.96059897,middle,1,0,6.161957259
海淀,2,1,49.74757673,middle,1,0,7.384016716
东城,3,2,229.3909308,middle,1,0,5.579933569
海淀,3,2,146.3028646,high,1,0,4.947428961
丰台,2,1,73.73815015,high,1,0,4.391701299
朝阳,2,1,57.91270816,middle,1,1,6.999371138
东城,3,1,146.5100693,low,1,0,10.0033565
海淀,2,1,53.96046602,high,1,0,6.779111942
东城,2,1,88.13884047,middle,1,1,6.365958462
西城,3,1,87.97083632,high,1,1,10.38182003
东城,2,1,56.6213449,low,1,1,6.861511171
朝阳,3,1,140.678049,high,1,0,5.218199952
石景山,1,0,58.24517769,high,1,0,5.188118217
石景山,2,1,57.34302049,high,1,0,3.365216521
海淀,2,1,69.58888218,middle,1,1,5.920436359
西城,2,1,70.2699161,high,1,0,7.525849903
丰台,2,2,113.7607834,middle,1,0,4.808562362
丰台,1,1,60.78587217,high,0,0,6.689404281
海淀,3,2,104.7180454,high,0,0,4.639842952
东城,2,2,123.029441,middle,1,1,8.593402629
海淀,3,1,145.8773271,high,1,1,10.08674545
朝阳,2,1,106.8718482,middle,1,0,4.828870059
西城,2,1,63.33699072,middle,1,1,8.197357727
海淀,3,2,178.083749,low,1,1,8.103114975
海淀,2,1,58.23687776,middle,1,1,8.061213506
朝阳,1,0,53.45894067,middle,1,0,3.801658515
东城,2,1,49.49172699,low,1,0,7.611763487
石景山,1,1,61.16319662,middle,1,0,5.826461457
朝阳,2,2,91.28736681,low,1,0,8.619108928
西城,1,1,48.14501544,low,1,0,9.746113351
海淀,2,1,74.38701015,low,1,1,6.026944403
东城,2,1,158.9786714,high,1,0,6.593501164
丰台,2,2,99.36257957,high,0,0,4.89668952
海淀,2,2,107.0473329,low,0,1,6.171551499
丰台,3,1,111.3237002,low,1,0,4.84367125
西城,3,1,79.71387107,middle,1,1,11.25377209
海淀,2,1,86.90139072,high,1,1,5.591821808
海淀,4,3,225.7056454,low,1,1,7.78640914
西城,2,1,64.64939975,low,1,1,10.22135886
海淀,1,1,50.77150745,middle,1,0,8.184560124
朝阳,3,1,69.25259351,low,1,0,6.523266822
丰台,2,2,88.83435596,low,0,0,4.172353448
丰台,2,1,57.46217213,middle,1,0,4.873851496
西城,3,1,98.66450634,high,1,1,8.891484242
海淀,3,2,125.2391306,high,0,1,6.253473731
东城,3,1,100.0182224,middle,0,0,6.110628909
石景山,2,1,79.10217165,low,1,0,3.898661612
东城,3,2,185.6327061,high,1,1,5.52880732
丰台,2,1,76.30873881,middle,1,0,5.15489553
丰台,1,1,60.89106588,middle,0,0,3.645674908
海淀,3,2,167.6399277,high,1,0,4.456214012
石景山,1,1,71.55578508,low,1,0,3.343924347
丰台,2,1,86.6843691,high,1,0,5.464461615
朝阳,2,2,97.98529916,low,0,1,7.09648969
丰台,2,2,94.50606101,middle,1,0,5.39237846
丰台,3,2,130.1156517,low,1,0,4.334973864
西城,4,3,260.5708763,low,1,0,6.786631735
石景山,1,0,164.1811821,low,0,0,7.829410263
朝阳,2,0,57.83495305,low,1,0,5.073738462
朝阳,2,1,83.51320149,low,1,0,5.369404277
西城,3,2,138.6102762,low,0,1,7.027858444
海淀,2,1,105.8562404,middle,1,0,4.713769842
丰台,4,2,198.6555551,low,1,0,8.531854567
西城,2,1,88.39979987,high,1,1,11.09922674
石景山,2,1,90.55898699,middle,0,0,5.735669213
西城,1,1,39.82993233,low,0,1,8.913109627
丰台,3,2,141.9646838,middle,1,1,3.436558774
东城,3,1,131.0122407,high,1,0,9.500054731
丰台,1,1,63.49254801,high,1,0,4.150528195
东城,3,1,56.92380547,middle,1,0,8.258655985
朝阳,2,1,58.26036357,low,1,0,6.037229419
丰台,5,2,243.3140241,high,1,0,4.390197746
石景山,2,1,56.09696418,middle,0,0,6.347960765
东城,2,2,140.7306316,low,1,0,9.992972287
丰台,2,1,97.90589207,middle,0,0,4.58154994
朝阳,3,2,181.920454,high,0,1,7.331827515
丰台,1,1,50.38035176,middle,1,1,7.130947484
东城,1,1,43.70231829,low,1,0,5.644188172
丰台,1,0,41.61515431,high,1,0,6.283965468
西城,2,1,55.00437799,high,1,0,8.62813992
海淀,3,1,168.4883544,low,1,1,8.929421217
西城,2,1,58.90953121,middle,1,1,10.83050113
丰台,2,2,90.46839479,low,1,0,5.064634486
西城,2,1,63.64439534,high,1,1,9.83428904
东城,4,2,292.7906861,high,1,1,5.664682358
海淀,1,1,51.39093169,low,1,0,8.488184929
朝阳,3,1,99.39979422,middle,0,1,5.997968238
海淀,1,1,63.80354225,middle,1,0,5.418900914
朝阳,3,2,153.0799468,middle,0,0,4.622909239
东城,3,1,92.00396581,high,1,0,9.35148506
朝阳,3,2,155.5942915,high,1,0,5.411490853
石景山,2,1,49.07788932,middle,1,0,4.100415081
西城,2,1,68.45582838,middle,1,0,7.660508268
石景山,3,2,140.3386315,middle,1,0,7.940400902
朝阳,2,2,92.86544783,high,1,0,9.410898296
东城,1,0,43.22144014,high,1,0,8.271798708
丰台,2,2,119.377145,low,0,0,5.149426041
西城,2,1,67.03941553,high,1,1,8.905056052
西城,2,1,67.2051796,high,1,1,11.53383174
石景山,2,1,51.69983943,low,1,0,3.981913149
西城,3,1,86.45478545,middle,1,0,9.312770215
石景山,2,2,88.39626909,low,1,0,7.371015346
海淀,3,1,95.31390467,high,0,0,9.352338211
朝阳,3,2,171.2941162,low,0,0,3.404882398
西城,4,1,99.40876541,high,1,0,7.398200238
西城,2,1,93.400623,low,0,0,6.158387614
丰台,3,2,128.1052157,low,1,0,5.490861369
丰台,2,2,104.8300597,middle,0,0,3.61826324
石景山,2,1,56.15517407,low,0,0,3.295493166
朝阳,2,1,106.627332,middle,1,0,5.230836677
东城,4,2,166.7571391,high,1,0,9.692633614
丰台,2,2,126.4689797,high,1,0,4.622679786
西城,3,1,80.89972187,high,1,0,9.69019407
石景山,2,1,86.00923078,middle,0,0,4.629924169
东城,3,2,162.9764316,low,1,0,9.912342895
东城,3,1,68.74191768,middle,1,1,9.501599761
丰台,1,1,58.07475494,low,1,0,5.883110755
朝阳,3,2,161.4492675,middle,1,0,5.472184542
丰台,1,1,64.925091,middle,1,0,4.369989762
西城,1,1,37.51440079,middle,1,1,11.24609799
朝阳,3,2,204.5066302,high,1,0,4.828349185
丰台,2,2,92.00326255,low,0,0,4.706569058
丰台,2,1,55.99623704,middle,1,0,4.289919151
海淀,2,1,59.39277609,high,1,1,7.039158163
海淀,3,2,138.1056959,high,1,1,6.06603854
丰台,2,1,62.9870611,middle,1,0,3.709978105
石景山,2,1,76.1267587,middle,1,0,4.953629663
丰台,2,1,89.57517011,high,1,0,4.887658537
西城,2,1,53.22505165,high,1,1,11.63246903
西城,4,2,256.5722887,low,1,0,6.241040847
西城,2,1,55.20910691,low,1,0,7.647559575
丰台,2,1,55.30412877,low,0,0,5.096166713
西城,2,2,127.1528695,middle,1,0,5.844538773
海淀,3,2,122.9337919,middle,1,1,7.185480184
东城,5,1,162.1809216,low,1,1,11.79737111
西城,1,1,44.88189189,high,1,1,8.811797303
丰台,2,1,119.2844722,high,0,0,6.841654083
朝阳,2,1,98.77305586,low,1,0,5.868779162
朝阳,3,1,124.7093358,high,1,0,5.079160953
朝阳,2,1,88.89585633,middle,0,1,6.453046
丰台,4,2,141.8814035,middle,1,0,8.830980418
海淀,3,2,145.417738,high,1,0,7.533036839
朝阳,2,2,88.11799116,high,1,0,5.144235962
西城,2,1,74.78876579,low,1,1,9.341878293
东城,2,2,110.231219,high,0,0,5.432772221
丰台,3,1,73.27244615,middle,1,0,5.432640688
西城,2,1,97.89020461,high,1,1,10.4527524
东城,2,1,84.78280289,middle,1,1,7.507746936
朝阳,2,1,78.98674814,high,1,1,6.358377009
东城,4,2,266.0756704,low,1,1,5.776280552
海淀,3,1,67.23503654,middle,1,1,10.14155691
石景山,2,1,79.89183135,high,0,0,4.002504923
丰台,3,1,65.18547821,high,1,0,4.728577533
丰台,2,1,75.38781678,low,1,0,5.322871093
丰台,2,1,61.8714371,middle,0,0,3.701813388
西城,2,1,60.12880459,middle,1,1,9.715904777
石景山,1,1,60.55527618,middle,1,0,5.112632987
海淀,3,1,89.73742567,high,1,0,7.398617827
丰台,3,1,77.52211551,middle,1,0,3.881919118
丰台,2,1,97.53547695,high,1,0,5.539165491
东城,1,1,56.04735692,middle,1,1,10.89670955
朝阳,1,1,70.66778953,high,1,0,5.052525712
海淀,2,1,62.30838076,middle,1,0,6.32681547
东城,3,1,122.6784825,middle,1,1,7.87924344
西城,2,1,71.78967899,middle,1,1,11.64758396
丰台,2,1,72.28923176,middle,1,0,4.847040567
东城,3,1,170.8049467,low,1,0,9.026106046
丰台,1,1,63.12830993,high,1,0,5.158821949
海淀,1,0,52.18005746,low,1,0,6.146443845
石景山,3,1,84.53700534,low,1,0,4.201883318
石景山,2,2,93.03020407,high,1,0,4.148539042
海淀,1,1,48.26549765,middle,0,1,12.38447248
朝阳,2,2,79.51334903,middle,1,1,6.794570609
海淀,1,1,44.4058693,low,1,1,7.074976573
朝阳,1,1,68.29430345,middle,1,0,7.471113678
东城,3,1,75.81345492,high,1,0,6.861320931
丰台,2,1,98.47020186,middle,0,0,3.885003825
东城,4,2,297.2177378,low,1,0,7.439669237
丰台,3,2,96.57555683,high,0,0,3.85065066
石景山,2,2,61.94092286,high,0,0,4.945474633
东城,2,1,59.90358119,low,1,0,4.585192246
朝阳,1,1,63.5681324,high,1,0,4.41592981
石景山,3,1,109.167883,middle,1,0,4.698441141
东城,1,1,57.78730041,low,1,1,7.54730587
海淀,1,0,48.96753339,high,1,1,11.174497
东城,2,1,86.09543775,middle,1,0,9.634426193
朝阳,4,2,156.6130173,high,1,0,4.103554476
东城,2,1,56.9244776,low,1,1,8.53121713
朝阳,4,2,169.1936786,high,0,0,3.157729243
西城,2,2,106.4786807,high,1,0,10.39820975
东城,3,2,116.6663987,low,1,1,7.198994779
海淀,2,2,74.66695362,low,1,1,10.08465541
丰台,2,1,88.70118377,low,1,0,6.686467003
丰台,2,1,64.9776674,low,1,0,5.863232183
丰台,3,1,130.7083436,low,0,0,2.875649965
海淀,3,1,127.6121971,high,1,1,8.018304869
东城,2,1,91.83136743,low,1,1,6.989423604
海淀,3,1,79.52038151,high,1,1,7.575915614
丰台,1,1,52.05339724,middle,1,0,4.164690495
海淀,2,2,95.01931223,high,1,1,7.61643046
西城,2,2,75.4157504,high,1,1,7.78086215
丰台,3,2,110.7220556,low,0,0,4.352484098
西城,3,1,69.27659051,low,1,1,9.15077819
石景山,3,1,115.1951435,high,0,0,3.603317828
东城,2,1,82.88081597,low,1,0,5.623349538
东城,3,1,81.09046324,high,1,1,7.865893141
丰台,2,1,56.17729296,middle,1,0,4.365920411
朝阳,1,1,39.59697494,high,1,0,6.784669554
丰台,2,2,108.5410035,low,1,0,3.643937378
海淀,3,2,159.2482168,middle,0,1,7.49182272
西城,3,1,106.0412228,low,1,1,9.5108229
朝阳,1,1,66.99464144,low,1,0,6.434949222
西城,2,1,84.65818,middle,1,1,7.505509984
东城,1,0,64.34591293,low,1,0,5.464949065
海淀,2,2,85.95244384,high,0,0,6.010184018
东城,2,1,78.40465567,middle,1,1,9.443966494
东城,2,1,81.37801282,middle,1,1,8.889053759
西城,3,2,132.1361447,high,1,0,5.741592135
石景山,1,1,63.72698919,high,1,0,4.526873849
石景山,3,1,87.85558413,low,0,0,4.851198101
海淀,2,1,57.9840462,high,1,0,5.277474156
东城,1,0,62.09601382,low,1,0,7.961451729
朝阳,2,2,111.9345307,high,1,0,7.199442202
朝阳,3,2,171.4073256,high,1,0,6.465593399
西城,2,1,70.89191827,high,1,0,10.96497745
丰台,1,2,66.40174488,middle,1,0,5.175198854
丰台,4,1,166.8872967,high,1,0,5.288971881
海淀,3,1,79.63980217,middle,1,1,7.665555206
朝阳,3,2,164.0039206,middle,1,0,7.158506951
丰台,1,1,39.15794098,low,1,1,7.046836597
朝阳,5,3,197.5207573,low,1,1,8.000081457
西城,2,0,68.77058755,middle,1,0,10.67563123
西城,1,0,49.03989256,low,1,1,11.46390865
西城,1,1,41.18673508,low,1,1,12.00761248
东城,1,0,36.47948946,low,0,0,5.648480395
海淀,1,1,73.27046295,low,1,1,5.586035525
东城,3,1,69.67577508,middle,1,1,9.085749433
朝阳,1,1,67.19472105,high,1,0,5.129958936
丰台,4,2,236.1622797,low,0,0,3.571145296
朝阳,2,1,85.80686525,high,1,0,3.897802399
西城,2,1,59.29650564,middle,0,0,7.947827084
丰台,1,1,55.12920803,middle,0,0,3.907831165
朝阳,3,2,124.9151038,low,1,1,9.374236532
朝阳,2,2,89.11573732,low,0,1,6.931694165
西城,1,0,52.41112897,low,1,1,11.24125691
海淀,3,2,198.0432603,high,1,1,8.802399674
朝阳,1,1,64.31643147,low,1,0,5.698926878
丰台,2,1,84.41486948,middle,1,0,5.123208623
朝阳,3,1,79.78650439,middle,1,0,6.561772066
东城,1,1,47.76252292,high,1,1,7.989937213
丰台,3,1,104.3418605,high,0,0,5.267229994
西城,3,1,77.82625035,middle,1,0,8.611685788
石景山,1,1,46.91946952,low,1,0,4.51952678
丰台,2,2,103.1882491,high,1,0,4.556028196
海淀,3,1,94.18125691,middle,1,0,7.651380462
石景山,1,1,52.84967274,high,1,0,3.574904471
西城,3,1,128.282675,low,1,0,6.332136129
朝阳,2,1,102.2589301,middle,0,0,4.822276511
丰台,4,1,193.1793415,low,0,0,3.563233808
海淀,1,2,72.07607713,middle,1,0,5.076502109
东城,2,1,69.60122285,middle,1,1,10.98850756
丰台,2,1,65.16431662,high,1,0,3.860516206
东城,2,1,70.46645337,high,1,0,6.940978685
朝阳,2,1,56.44176922,middle,1,0,6.580117494
朝阳,2,2,110.3764371,high,1,0,6.231498609
丰台,2,1,83.23763068,middle,1,0,4.91325126
海淀,1,1,40.58223326,middle,1,1,8.625895653
朝阳,2,2,114.4877839,low,1,0,6.513110946
海淀,3,2,115.4594118,middle,0,1,6.236801482
海淀,2,1,56.79912514,low,1,0,8.731393352
丰台,2,1,63.90591305,middle,1,0,5.31839731
丰台,1,1,51.67712247,low,1,0,4.320253417
丰台,1,1,67.54817981,low,1,0,7.358367425
朝阳,2,1,90.7968628,middle,1,0,8.201642137
西城,2,1,52.04852086,high,1,0,8.99439258
海淀,4,2,198.5336848,high,1,1,7.370464798
西城,2,2,124.1750698,high,0,1,12.1996317
丰台,2,2,104.3613648,high,0,0,3.174733071
海淀,2,1,82.79010021,middle,1,1,9.12302759
东城,5,2,264.5969421,middle,1,0,10.17855339
朝阳,2,1,112.9961356,middle,1,1,5.815057989
朝阳,2,2,102.5979568,middle,1,0,6.576112382
海淀,4,2,176.1455901,low,1,1,8.873116596
西城,2,1,53.92379988,high,1,1,10.89244979
西城,1,0,34.77422587,low,1,1,12.78842053
西城,1,1,55.68693298,middle,1,1,10.25085813
朝阳,1,1,60.21593362,middle,0,0,4.817094522
朝阳,3,1,136.7003752,low,1,1,7.436952151
西城,2,1,55.1879643,low,1,0,7.204924736
丰台,1,1,42.86603558,middle,1,0,3.673704142
朝阳,3,2,137.1357643,middle,1,1,6.464375519
石景山,1,1,44.48279143,middle,1,0,5.586483089
东城,2,1,66.97388149,low,1,1,7.340384835
东城,1,1,60.47755246,low,1,0,6.036515448
朝阳,2,2,89.09630269,low,1,0,6.140157387
东城,1,1,60.82513968,middle,1,1,7.731178201
东城,3,1,89.99607125,middle,1,0,7.760050332
丰台,1,1,66.78275711,high,1,0,4.362020375
东城,1,1,72.26224913,middle,1,1,8.107731388
丰台,2,1,86.88548757,middle,0,0,2.93489037
石景山,2,1,56.43737051,middle,1,0,4.767507604
朝阳,2,1,76.9853263,low,1,0,4.089260082
丰台,2,1,102.0860812,low,0,0,4.557291987
海淀,2,1,56.39955974,high,1,0,6.848184599
海淀,2,1,66.3835919,low,1,1,8.358697218
东城,1,0,34.85272695,middle,1,0,9.702324282
西城,2,1,59.86096517,high,1,1,11.10459749
石景山,2,1,56.07010554,middle,1,0,4.089463554
海淀,2,1,78.04843997,low,1,0,7.947007436
丰台,2,2,91.1383938,middle,1,0,5.363099099
西城,3,1,66.2167115,middle,1,0,9.28851805
西城,2,1,63.39905277,high,1,1,8.501501615
海淀,3,2,139.5169334,middle,1,1,6.210443547
西城,1,1,58.87764097,low,0,0,5.918032823
丰台,4,2,144.2020915,high,0,0,4.376552035
东城,2,1,120.6811192,middle,1,1,6.185592394
海淀,2,1,51.67692678,middle,1,1,9.358812473
石景山,1,1,44.03370031,middle,1,0,4.557577483
石景山,5,2,182.7692506,high,1,0,5.973848334
海淀,2,1,56.53274361,middle,1,1,7.387903978
海淀,2,1,55.09582037,low,1,0,7.193940438
西城,3,2,142.2208349,middle,1,1,7.560778441
海淀,1,1,49.21555705,low,1,1,7.932203602
海淀,2,1,101.2480061,low,1,1,5.153729719
海淀,3,2,94.09198883,high,1,0,7.064133888
石景山,3,2,139.8257372,low,0,0,5.70033635
海淀,2,1,54.83370825,high,1,0,7.672846896
朝阳,2,2,87.05605,low,1,0,5.144507798
海淀,2,1,58.05414752,low,1,1,7.383983548
海淀,2,1,57.15311411,high,1,0,7.558871468
西城,3,2,119.4093496,high,1,1,10.40055802
西城,2,1,73.79866262,middle,1,0,6.575422918
石景山,3,2,141.0649635,high,0,0,6.644618866
西城,2,1,63.38745282,low,1,0,12.48451063
西城,2,1,50.80362045,high,1,1,9.928287504
西城,3,1,136.5969312,middle,1,0,7.149682953
丰台,1,1,39.83322641,high,1,0,4.71715977
海淀,2,1,52.87576199,middle,1,0,8.961320771
海淀,3,2,134.435822,low,0,0,5.387386981
朝阳,5,2,282.5078217,high,1,0,4.837340604
海淀,2,1,97.05232154,middle,1,0,8.001123565
石景山,3,1,134.8097508,middle,1,0,5.806714697
石景山,2,1,70.73519189,high,1,0,3.816635333
东城,2,1,80.94994184,low,1,1,9.822064497
丰台,3,2,138.0993236,middle,1,0,4.435676467
丰台,2,1,93.04625554,high,0,0,3.311744563
西城,3,1,61.60282955,low,1,1,13.11251004
西城,2,1,58.54273932,low,1,0,7.223605659
东城,2,1,53.61247944,middle,1,1,8.059638484
石景山,2,1,59.73641172,low,1,0,3.981648266
东城,3,1,90.52952514,low,1,0,8.864729932
西城,2,1,49.77798648,middle,0,0,7.308317265
东城,2,1,153.8911105,middle,1,0,5.562881879
海淀,2,1,58.76747377,high,1,0,7.916167116
海淀,1,1,55.41001228,high,0,0,8.687856599
丰台,1,1,47.32808899,low,1,0,4.319061724
西城,2,1,65.99060741,middle,1,1,11.26566719
